0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,White-alone_pop,Black-alone_pop,Native_American-American_Indian-alone_pop,Asian-alone_pop,Hawaiian-Pacific_Islander-alone_pop,Two_or_more_races_pop,POP_ESTIMATE_2018,N_POP_CHG_2018,GQ_ESTIMATES_2018,R_birth_2018,R_death_2018,R_NATURAL_INC_2018,R_INTERNATIONAL_MIG_2018,R_DOMESTIC_MIG_2018,R_NET_MIG_2018,Less_than_a_high_school_diploma_2014-18,High_school_diploma_only_2014-18,Some_college_or_associate's_degree_2014-18,Bachelor's_degree_or_higher_2014-18,POVALL_2018,PCTPOVALL_2018,PCTPOV017_2018,PCTPOV517_2018,MEDHHINC_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,Active_Physicians_per_100000_Population_2018_(AAMC),Total_Active_Patient_Care_Physicians_per_100000_Population_2018_(AAMC),Active_Primary_Care_Physicians_per_100000_Population_2018_(AAMC),Active_Patient_Care_Primary_Care_Physicians_per_100000_Population_2018_(AAMC),Active_General_Surgeons_per_100000_Population_2018_(AAMC),Active_Patient_Care_General_Surgeons_per_100000_Population_2018_(AAMC),Total_nurse_practitioners_(2019),Total_physician_assistants_(2019),Total_Hospitals_(2019),Internal_Medicine_Primary_Care_(2019),Family_Medicine-General_Practice_Primary_Care_(2019),Total_Specialist_Physicians_(2019),ICU_Beds_x,Total_Population,Population_Aged_60+,COUNTY_NAME,STATE_NAME,STATE_FIPS,CNTY_FIPS,county_pop2018_18_and_older,anycondition_number,Obesity_prevalence,Obesity_number,Heart_disease_prevalence,COPD_prevalence,COPD_number,diabetes_prevalence,diabetes_number,CKD_prevalence,CKD_number,Urban_rural_code
596.0,751.0,1536.0,916.0,964.0,822.0,456.0,325.0,212.0,5881.0,497.0,59.0,37.0,7.0,97.0,6578.0,19.0,2129.0,9.0,6.1,2.9,7.2,-7.3,-0.2,1776.0,1281.0,901.0,639.0,1096.0,24.6,26.4,25.5,46490.0,2133.0,2070.0,63.0,46490.0,76.7,224.8,199.9,72.9,66.5,6.2,5.4,2.268920343,1.33912137,0.119863166,2.488936861,2.202915387,7.768874928,0.0,6739.0,1035.0,1558.0,43.0,48.0,169.0,5463.0,2607.0,37.3,2038.0,7.2,7.2,396.0,12.5,683.0,3.0,165.0,6.0
55744.0,53990.0,69587.0,68831.0,54053.0,58031.0,46989.0,27997.0,14967.0,303731.0,91216.0,2073.0,33383.0,798.0,18988.0,450189.0,227.0,9620.0,12.6,7.4,5.2,1.7,-6.4,-4.7,20860.0,65338.0,111724.0,107434.0,33084.0,7.5,10.4,9.2,76520.0,232342.0,225695.0,6647.0,76520.0,105.4,263.2,231.8,90.3,81.7,7.3,6.3,236.677729,111.0979425,5.073930769,224.5214365,197.0904983,621.1336916,50.0,450057.0,81616.0,1754.0,46.0,51.0,810.0,350616.0,140131.0,31.3,109743.0,5.6,5.9,20752.0,10.1,35378.0,2.5,8878.0,1.0
15834.0,17797.0,18356.0,17132.0,20020.0,22637.0,21597.0,15835.0,8460.0,149653.0,3626.0,583.0,1232.0,63.0,2511.0,157668.0,717.0,2630.0,9.4,12.5,-3.2,-0.1,7.8,7.7,15302.0,39550.0,33055.0,25934.0,25549.0,16.5,24.6,23.2,46024.0,70100.0,67509.0,2591.0,46024.0,87.9,253.1,225.8,85.1,77.8,8.1,7.4,133.8662224,27.76070582,2.678256014,83.53829847,57.89690828,235.2906132,103.0,156519.0,44012.0,569.0,42.0,47.0,163.0,127306.0,61499.0,34.4,43793.0,9.7,11.5,14645.0,13.9,17756.0,3.6,4554.0,3.0
1918.0,1922.0,1640.0,1517.0,1613.0,1975.0,1975.0,1407.0,701.0,9291.0,1534.0,2681.0,72.0,6.0,1084.0,14668.0,-147.0,172.0,13.8,14.9,-1.1,0.0,-8.8,-8.8,1887.0,4010.0,3024.0,1251.0,3312.0,23.0,31.9,29.8,35308.0,5756.0,5470.0,286.0,35308.0,68.0,206.7,189.1,73.9,68.5,6.2,5.8,4.207247179,4.791277071,0.464991952,4.906595075,8.407054487,17.34233983,0.0,14979.0,3990.0,11.0,36.0,40.0,23.0,11127.0,6202.0,39.4,4384.0,12.4,13.1,1460.0,18.4,2051.0,4.6,513.0,6.0
5494.0,8678.0,12622.0,6931.0,5855.0,5535.0,5203.0,3030.0,1445.0,39857.0,12852.0,189.0,1197.0,47.0,651.0,54793.0,556.0,5966.0,9.9,7.6,2.3,1.3,6.6,7.9,3253.0,5818.0,8241.0,13562.0,8801.0,18.0,16.2,15.4,49381.0,28216.0,27121.0,1095.0,49381.0,110.4,191.3,174.8,65.9,61.2,7.1,6.7,38.27123719,1.963097977,1.816324296,21.63077116,20.12634094,62.03022672,24.0,52744.0,8639.0,137.0,24.0,28.0,71.0,44874.0,17221.0,30.7,13776.0,5.9,6.5,2911.0,9.8,4398.0,2.6,1167.0,5.0
3586.0,3441.0,2947.0,2902.0,2731.0,2686.0,2721.0,1664.0,1031.0,21119.0,1494.0,443.0,290.0,64.0,299.0,23709.0,66.0,294.0,16.6,8.2,8.4,5.5,-11.1,-5.6,3384.0,4906.0,4631.0,2397.0,2824.0,12.1,16.3,16.3,56818.0,12934.0,12578.0,356.0,56818.0,95.1,239.2,214.5,88.2,80.3,6.8,6.2,12.84212717,10.1016541,1.142887872,10.98647052,15.4842873,33.73362591,0.0,23925.0,4804.0,368.0,27.0,31.0,47.0,17256.0,8171.0,37.5,6471.0,7.7,7.3,1264.0,12.5,2154.0,3.2,559.0,5.0
2191.0,2740.0,2285.0,2057.0,1844.0,2192.0,1980.0,1195.0,834.0,16782.0,132.0,90.0,93.0,2.0,219.0,17318.0,116.0,1321.0,10.5,8.8,1.7,1.4,3.7,5.1,643.0,2916.0,4119.0,3165.0,1155.0,7.2,7.3,6.3,71024.0,8730.0,8505.0,225.0,71024.0,118.9,239.2,214.5,88.2,80.3,6.8,6.2,9.380402308,7.378651385,0.834810923,8.024956616,11.31034154,24.64038692,0.0,17045.0,3968.0,675.0,27.0,31.0,159.0,13230.0,5158.0,34.8,4604.0,6.2,6.0,798.0,8.6,1139.0,2.7,351.0,3.0
8952.0,9631.0,7960.0,8189.0,7804.0,8517.0,8099.0,5001.0,2573.0,50077.0,14093.0,807.0,532.0,79.0,1138.0,66726.0,186.0,1250.0,12.0,10.2,1.8,1.0,0.1,1.1,6591.0,15027.0,13781.0,8360.0,9584.0,14.7,22.8,22.5,50131.0,30028.0,28720.0,1308.0,50131.0,82.7,224.8,199.9,72.9,66.5,6.2,5.4,23.01550301,13.58379637,1.215869502,25.24730936,22.3459611,78.80601223,0.0,66606.0,14535.0,548.0,43.0,48.0,203.0,49861.0,25401.0,35.9,17900.0,8.6,8.7,4356.0,14.2,7099.0,3.5,1766.0,5.0
12734.0,12490.0,14181.0,13777.0,11257.0,12454.0,11607.0,6827.0,3649.0,90736.0,2711.0,1158.0,1352.0,133.0,2886.0,98976.0,516.0,1962.0,12.9,8.4,4.4,0.4,0.5,0.8,4502.0,16968.0,25459.0,18845.0,8839.0,9.1,12.8,11.4,63839.0,47682.0,45835.0,1847.0,63839.0,102.5,207.9,199.6,79.8,76.2,10.6,10.4,48.99657803,27.58198973,4.968184485,22.61380524,64.4150816,93.19628828,15.0,97031.0,20072.0,1833.0,50.0,56.0,21.0,75944.0,30961.0,29.8,22631.0,6.2,6.9,5211.0,10.1,7639.0,2.8,2095.0,4.0
69797.0,72550.0,59508.0,49609.0,51452.0,43712.0,37485.0,25001.0,14794.0,411451.0,3504.0,2825.0,3383.0,318.0,2427.0,423908.0,727.0,3376.0,15.5,6.5,8.9,1.2,-8.4,-7.2,80565.0,63733.0,58823.0,42411.0,117193.0,27.9,40.2,38.5,38106.0,166001.0,155766.0,10235.0,38106.0,62.8,224.8,199.9,72.9,66.5,6.2,5.4,146.2167049,86.29739461,7.72437744,160.3952944,141.963128,500.6519053,104.0,420201.0,71392.0,755.0,43.0,48.0,61.0,295355.0,149238.0,39.1,115484.0,8.7,7.3,21619.0,18.0,53095.0,4.2,12401.0,3.0
2047.0,2427.0,2193.0,1901.0,1835.0,2116.0,2215.0,1407.0,891.0,15699.0,469.0,74.0,438.0,33.0,319.0,17032.0,-138.0,978.0,11.9,10.5,1.4,3.0,-12.5,-9.5,1388.0,3704.0,3616.0,2599.0,2069.0,12.9,17.2,16.1,53532.0,8691.0,8324.0,367.0,53532.0,82.3,284.4,240.5,99.6,87.2,7.0,5.8,6.63443099,3.331251668,0.249977553,12.90124793,8.092856179,28.5856684,0.0,17429.0,4147.0,438.0,13.0,17.0,187.0,13298.0,6371.0,36.2,4814.0,8.0,8.8,1175.0,11.5,1525.0,3.2,430.0,6.0
12064.0,12392.0,11202.0,10663.0,10389.0,10976.0,9591.0,6268.0,3547.0,70739.0,13492.0,661.0,938.0,61.0,1201.0,87092.0,-619.0,2751.0,13.0,10.7,2.3,0.7,-10.1,-9.4,10826.0,18265.0,18808.0,9344.0,15052.0,17.9,26.7,24.4,46653.0,36211.0,34622.0,1589.0,46653.0,76.9,224.8,199.9,72.9,66.5,6.2,5.4,30.04025699,17.72982037,1.586975193,32.95325161,29.16635861,102.8590537,29.0,87700.0,18271.0,1500.0,43.0,48.0,5.0,64812.0,34525.0,38.1,24693.0,9.1,9.1,5901.0,14.5,9428.0,3.6,2328.0,5.0
1973.0,3476.0,5804.0,2232.0,1916.0,2356.0,2120.0,1410.0,1017.0,20964.0,668.0,89.0,329.0,4.0,250.0,22304.0,-104.0,3652.0,10.6,7.6,3.0,0.3,-8.0,-7.7,938.0,4805.0,3253.0,3466.0,3715.0,19.8,13.8,13.7,46698.0,10650.0,10338.0,312.0,46698.0,85.8,273.1,236.3,86.6,79.0,7.0,6.3,12.43995187,2.421003217,0.444153974,13.87435077,9.960698949,39.5551879,0.0,22744.0,4356.0,1009.0,25.0,29.0,147.0,18767.0,7253.0,31.9,5987.0,6.6,7.9,1476.0,9.3,1739.0,2.7,498.0,5.0
78126.0,80697.0,74265.0,86025.0,79185.0,77032.0,65180.0,36152.0,20893.0,518978.0,29534.0,2361.0,30989.0,262.0,15431.0,597555.0,6271.0,5163.0,12.1,6.7,5.4,0.9,4.3,5.2,16315.0,56713.0,102989.0,217617.0,32334.0,5.5,6.0,5.2,87087.0,336677.0,326954.0,9723.0,87087.0,149.8,227.6,206.5,88.0,80.5,6.8,6.3,337.0027907,170.7590267,28.52825085,247.3132538,367.1729552,782.5771259,110.0,578797.0,110038.0,136.0,16.0,20.0,91.0,451912.0,155375.0,27.2,122920.0,5.4,4.7,21432.0,8.2,37119.0,2.4,10687.0,2.0
4605.0,5020.0,3950.0,4672.0,5008.0,6351.0,8155.0,4950.0,2016.0,42724.0,139.0,417.0,331.0,66.0,1050.0,44727.0,1106.0,353.0,9.9,10.0,-0.1,0.0,25.0,25.0,2891.0,9619.0,11772.0,7305.0,6240.0,14.1,17.7,16.2,51373.0,19610.0,18807.0,803.0,51373.0,92.5,192.6,181.6,73.9,68.9,5.8,5.5,17.54191977,15.75713142,1.147363939,9.918323825,23.50821225,35.5682821,4.0,41855.0,13317.0,458.0,12.0,16.0,17.0,35914.0,13896.0,29.9,10738.0,9.0,8.5,3070.0,12.8,4613.0,3.6,1297.0,5.0
3726.0,5376.0,5042.0,4335.0,4724.0,6630.0,7152.0,4872.0,2670.0,42356.0,942.0,166.0,463.0,23.0,577.0,44527.0,-493.0,2410.0,7.2,12.7,-5.5,0.7,-6.2,-5.4,3875.0,12386.0,9409.0,7218.0,6746.0,15.9,26.2,24.3,47382.0,19244.0,18316.0,928.0,47382.0,70.0,375.1,304.1,112.9,94.8,10.2,7.4,28.73421306,20.26273545,0.378231652,47.21060142,14.76470546,111.4370702,0.0,45950.0,14201.0,543.0,32.0,36.0,25.0,37175.0,17704.0,34.1,12677.0,9.6,10.1,3742.0,12.7,4706.0,3.5,1318.0,6.0
2140.0,2053.0,2137.0,2503.0,2051.0,1896.0,1468.0,935.0,490.0,14334.0,714.0,221.0,177.0,17.0,210.0,15673.0,55.0,2077.0,11.7,6.5,5.2,-0.1,-1.6,-1.7,3225.0,3858.0,2465.0,1032.0,2650.0,19.5,24.3,24.2,47008.0,6486.0,6253.0,233.0,47008.0,77.5,224.8,199.9,72.9,66.5,6.2,5.4,5.406018324,3.190642936,0.285590665,5.930238283,5.248752336,18.51042517,0.0,15804.0,2754.0,1610.0,43.0,48.0,371.0,11852.0,5876.0,39.0,4622.0,7.6,6.7,789.0,14.7,1743.0,3.3,397.0,6.0
7006.0,6422.0,6406.0,7351.0,5485.0,5929.0,4788.0,2224.0,1110.0,32945.0,11057.0,393.0,1092.0,30.0,1204.0,46721.0,613.0,293.0,13.0,8.6,4.4,1.0,7.7,8.7,5223.0,11054.0,9701.0,3643.0,9306.0,20.1,29.8,28.6,43983.0,19519.0,18541.0,978.0,43983.0,91.6,260.3,231.8,84.1,75.8,9.1,7.8,23.70149473,7.68995197,1.584110054,25.13521459,17.96661529,75.1249154,8.0,45067.0,6771.0,777.0,18.0,22.0,87.0,34281.0,16508.0,35.1,12033.0,7.7,9.5,3242.0,12.9,4427.0,3.2,1098.0,2.0
3114.0,2997.0,2675.0,2933.0,2745.0,2653.0,2277.0,1534.0,967.0,19764.0,1130.0,369.0,154.0,1.0,477.0,21895.0,-226.0,1788.0,12.5,11.7,0.8,0.1,-11.1,-11.0,3007.0,4883.0,5203.0,2016.0,3352.0,16.7,21.9,20.4,49121.0,8181.0,7858.0,323.0,49121.0,81.0,224.8,199.9,72.9,66.5,6.2,5.4,7.552145167,4.457291334,0.398966861,8.284474395,7.332446398,25.85885019,8.0,22962.0,4745.0,642.0,43.0,48.0,179.0,16265.0,8475.0,38.5,6262.0,9.1,9.1,1476.0,14.4,2334.0,3.5,577.0,5.0
4164.0,4981.0,7196.0,3739.0,2921.0,2708.0,2541.0,1847.0,1032.0,28243.0,1296.0,285.0,769.0,53.0,483.0,31129.0,-23.0,1691.0,12.9,8.4,4.5,3.8,-9.1,-5.3,3598.0,4350.0,5028.0,4287.0,7369.0,25.0,33.3,33.0,42605.0,13333.0,12671.0,662.0,42605.0,70.3,224.8,199.9,72.9,66.5,6.2,5.4,10.7371878,6.337109931,0.567227194,11.77836965,10.42483325,36.76456486,10.0,31540.0,5398.0,1584.0,43.0,48.0,273.0,23589.0,10851.0,37.2,8775.0,6.7,5.6,1318.0,13.2,3107.0,3.2,758.0,5.0
2094.0,1947.0,1721.0,2173.0,1880.0,2455.0,2823.0,1733.0,1161.0,14396.0,210.0,2426.0,296.0,30.0,629.0,17987.0,39.0,432.0,9.7,10.7,-1.0,0.6,2.7,3.2,1478.0,3883.0,4431.0,3452.0,2172.0,12.3,15.1,14.7,53793.0,8725.0,8388.0,337.0,53793.0,71.5,279.6,243.8,96.2,87.1,7.2,6.2,7.008906201,3.599942286,0.163241036,10.16868881,6.910688753,26.72378528,4.0,18195.0,5588.0,179.0,4.0,6.0,27.0,14306.0,5836.0,27.3,3906.0,8.0,7.7,1102.0,11.7,1676.0,3.5,502.0,6.0
1552.0,1715.0,1541.0,1599.0,1699.0,2105.0,1959.0,1207.0,634.0,13548.0,124.0,77.0,73.0,19.0,170.0,14011.0,-30.0,169.0,10.1,9.7,0.4,0.9,-3.4,-2.5,1442.0,4391.0,2987.0,1115.0,1418.0,10.3,14.7,13.2,53060.0,7117.0,6808.0,309.0,53060.0,95.2,230.8,212.0,80.3,74.4,6.5,6.1,7.229657056,1.769203653,0.276372642,5.508609242,6.957471879,18.22803195,0.0,14056.0,3390.0,145.0,14.0,18.0,111.0,11057.0,5621.0,37.3,4124.0,9.2,11.5,1273.0,14.6,1618.0,3.5,383.0,2.0
3092.0,3093.0,3623.0,3828.0,3418.0,3269.0,2673.0,1682.0,927.0,18555.0,5794.0,594.0,171.0,9.0,482.0,25605.0,-26.0,4183.0,11.6,9.3,2.3,0.2,-3.4,-3.2,3607.0,7699.0,4353.0,2283.0,4177.0,19.6,22.7,20.8,44395.0,8784.0,8290.0,494.0,44395.0,92.4,260.3,231.8,84.1,75.8,9.1,7.8,12.98937892,4.214405089,0.868156459,13.77511546,9.846432751,41.17149587,3.0,25667.0,4916.0,538.0,18.0,22.0,3.0,19961.0,9499.0,35.3,7046.0,8.7,10.3,2057.0,13.6,2706.0,3.4,685.0,6.0
1367.0,1434.0,1410.0,1260.0,1335.0,1754.0,1726.0,1308.0,683.0,6339.0,5680.0,63.0,26.0,4.0,165.0,12277.0,-158.0,45.0,10.2,14.8,-4.6,0.1,-8.3,-8.2,1703.0,4315.0,1881.0,949.0,2979.0,24.4,40.1,38.9,32613.0,4494.0,4259.0,235.0,32613.0,65.4,217.1,196.7,77.2,71.2,7.6,6.9,6.372252664,1.343774212,0.253684477,5.739297334,4.691906967,15.9293758,0.0,12649.0,3542.0,17.0,0.0,1.0,35.0,9727.0,5764.0,43.2,4202.0,11.7,12.7,1239.0,20.5,1994.0,4.8,464.0,6.0
61475.0,66383.0,100920.0,79679.0,64559.0,64541.0,57004.0,30893.0,16910.0,460466.0,29750.0,2527.0,34774.0,302.0,14545.0,542364.0,5584.0,12800.0,11.0,6.1,5.0,3.3,2.1,5.4,15107.0,62023.0,93730.0,176044.0,57062.0,10.8,8.4,7.8,71789.0,320589.0,313451.0,7138.0,71789.0,118.1,264.9,238.3,94.6,86.4,7.9,7.1,283.7033856,171.6587404,12.40794156,284.7296063,305.6271921,858.0138235,39.0,522837.0,93985.0,1800.0,49.0,55.0,25.0,431740.0,126913.0,25.1,108367.0,4.9,4.5,19252.0,6.9,29825.0,2.3,10030.0,3.0
3655.0,3802.0,3611.0,3504.0,3790.0,4206.0,3720.0,2371.0,991.0,25656.0,2756.0,126.0,582.0,9.0,521.0,29650.0,373.0,248.0,11.1,9.0,2.0,0.7,9.9,10.7,3323.0,7534.0,5406.0,3582.0,4722.0,16.1,24.6,23.4,51338.0,13689.0,13206.0,483.0,51338.0,87.6,228.7,202.9,79.1,71.9,7.0,6.1,13.57147101,9.377421402,0.40869435,14.03089983,9.614182267,36.04402311,0.0,28600.0,6721.0,44.0,10.0,13.0,195.0,22813.0,10218.0,32.1,7323.0,8.4,9.9,2261.0,13.6,3095.0,3.4,782.0,4.0
4106.0,3876.0,3007.0,3233.0,2650.0,2718.0,2359.0,1403.0,663.0,22718.0,191.0,538.0,140.0,48.0,380.0,24015.0,256.0,106.0,16.1,6.4,9.7,2.6,-1.5,1.0,3150.0,4620.0,4252.0,2098.0,2974.0,12.5,17.5,16.2,54020.0,11963.0,11659.0,304.0,54020.0,97.3,192.6,181.6,73.9,68.9,5.8,5.5,9.418677831,8.460382121,0.616047242,5.325386157,12.62212349,19.0974645,0.0,23039.0,4145.0,469.0,12.0,16.0,53.0,16621.0,7079.0,34.1,5668.0,7.5,7.8,1299.0,12.2,2032.0,3.3,541.0,5.0
30922.0,38070.0,21719.0,27979.0,35981.0,32739.0,24579.0,13202.0,6538.0,205597.0,10390.0,634.0,10925.0,142.0,4041.0,231729.0,5809.0,1153.0,10.3,5.6,4.7,1.8,19.0,20.8,6286.0,19139.0,32654.0,83611.0,8794.0,3.8,3.5,3.2,115930.0,123205.0,120149.0,3056.0,115930.0,221.4,253.1,225.8,85.1,77.8,8.1,7.4,196.7468722,40.80067356,3.936306593,122.778537,85.09267992,345.8130914,28.0,212161.0,37356.0,535.0,42.0,47.0,187.0,168641.0,60467.0,26.8,45196.0,5.6,5.9,9990.0,9.0,15171.0,2.3,3951.0,2.0
687.0,843.0,988.0,1050.0,979.0,1375.0,1643.0,1017.0,515.0,7705.0,664.0,401.0,41.0,1.0,285.0,9097.0,-40.0,1051.0,6.5,12.2,-5.7,0.1,1.1,1.2,759.0,3117.0,1930.0,1224.0,1019.0,12.6,18.5,17.4,47441.0,3243.0,2989.0,254.0,47441.0,83.8,287.0,249.7,97.8,87.6,7.9,6.7,4.022517198,3.442801484,0.131050334,6.748182132,5.481362236,18.47718703,0.0,9254.0,3126.0,832.0,22.0,26.0,3.0,7737.0,3778.0,37.6,2909.0,10.2,11.0,852.0,13.4,1034.0,3.7,285.0,6.0
97458.0,106282.0,109088.0,114822.0,112365.0,113956.0,91799.0,52255.0,31660.0,499978.0,97378.0,5315.0,207895.0,959.0,18160.0,829685.0,2001.0,23360.0,10.9,7.6,3.3,8.5,-9.4,-0.9,57848.0,146032.0,121282.0,242021.0,65823.0,8.2,11.2,10.0,87666.0,435053.0,419262.0,15791.0,87666.0,107.2,306.5,271.0,97.7,87.5,7.6,6.7,513.8195957,173.4152777,7.636977859,658.4565057,252.2065371,1459.221574,185.0,837288.0,164627.0,280.0,30.0,34.0,23.0,649495.0,236041.0,25.7,166920.0,5.6,5.1,33095.0,11.2,72495.0,2.6,16736.0,2.0
3475.0,3955.0,3386.0,3185.0,3517.0,4015.0,3492.0,2230.0,1268.0,27657.0,141.0,100.0,279.0,7.0,339.0,28523.0,38.0,449.0,11.8,10.3,1.5,0.5,-0.6,-0.1,2047.0,8359.0,5341.0,3480.0,3117.0,11.1,15.0,14.7,57436.0,14080.0,13573.0,507.0,57436.0,103.1,230.8,212.0,80.3,74.4,6.5,6.1,14.71782943,3.601669815,0.562627711,11.21419324,14.16372639,37.10785493,0.0,28372.0,6402.0,563.0,14.0,18.0,137.0,21768.0,9991.0,33.9,7379.0,8.0,10.0,2175.0,12.5,2716.0,3.1,670.0,6.0
4658.0,4624.0,4608.0,4100.0,3987.0,4541.0,4073.0,2388.0,1199.0,16596.0,17045.0,101.0,66.0,2.0,368.0,34178.0,37.0,315.0,14.1,12.5,1.6,2.6,-3.1,-0.6,4870.0,8511.0,5791.0,3346.0,7391.0,21.8,34.4,34.4,39198.0,12970.0,12200.0,770.0,39198.0,87.6,191.3,174.8,65.9,61.2,7.1,6.7,23.87228925,1.224513398,1.132960995,13.49253548,12.55412335,38.69233458,0.0,34229.0,7047.0,973.0,24.0,28.0,107.0,25715.0,15243.0,47.2,12137.0,9.3,10.3,2661.0,16.6,4260.0,3.9,997.0,6.0
3034.0,3895.0,3246.0,3360.0,4077.0,5435.0,5191.0,3433.0,1606.0,31345.0,1077.0,98.0,273.0,9.0,475.0,33277.0,41.0,287.0,7.5,10.9,-3.4,-0.1,4.8,4.7,1784.0,7829.0,7674.0,6965.0,2441.0,7.4,8.6,7.6,71874.0,17222.0,16758.0,464.0,71874.0,99.0,263.2,231.8,90.3,81.7,7.3,6.3,17.49470731,8.212120312,0.37505402,16.59614038,14.56850459,45.91286294,0.0,33149.0,9316.0,1691.0,46.0,51.0,23.0,26998.0,11640.0,31.2,8423.0,8.0,8.1,2183.0,11.0,2966.0,3.1,841.0,3.0
2099.0,2379.0,2101.0,2223.0,2358.0,2590.0,2164.0,1538.0,736.0,17220.0,508.0,95.0,74.0,12.0,279.0,18188.0,92.0,143.0,10.0,10.1,-0.1,-0.3,5.6,5.3,1065.0,5517.0,3625.0,2287.0,2353.0,13.1,18.3,16.0,52050.0,8321.0,8062.0,259.0,52050.0,110.5,207.6,188.2,79.9,75.0,7.0,6.5,7.87548713,1.261284912,0.531067331,5.425335579,10.16873242,21.94877141,0.0,18076.0,4063.0,130.0,3.0,5.0,53.0,14107.0,6338.0,34.0,4796.0,8.7,9.0,1268.0,11.8,1664.0,3.1,437.0,3.0
1075.0,1144.0,812.0,914.0,852.0,1094.0,1153.0,788.0,582.0,8148.0,51.0,52.0,33.0,10.0,120.0,8414.0,-114.0,145.0,12.3,14.2,-1.9,-0.1,-11.3,-11.5,753.0,2693.0,1485.0,953.0,1277.0,15.5,22.5,20.8,40639.0,3828.0,3710.0,118.0,40639.0,74.7,273.1,236.3,86.6,79.0,7.0,6.3,4.692869217,0.913303491,0.167553422,5.233984368,3.757591506,14.92186832,0.0,8615.0,2484.0,548.0,25.0,29.0,81.0,6380.0,3465.0,38.8,2475.0,10.6,11.9,758.0,15.0,956.0,3.9,247.0,6.0
2005.0,2403.0,1859.0,2037.0,2274.0,2995.0,3670.0,2733.0,1390.0,20784.0,147.0,70.0,123.0,12.0,230.0,21366.0,-183.0,167.0,7.0,11.9,-4.8,0.5,-4.1,-3.7,1323.0,6012.0,5020.0,3867.0,1656.0,7.8,12.2,10.7,56832.0,10983.0,10501.0,482.0,56832.0,87.3,284.4,240.5,99.6,87.2,7.0,5.8,8.322642821,4.178929259,0.313587388,16.18412772,10.15218208,35.85964016,0.0,22046.0,7704.0,505.0,13.0,17.0,85.0,17349.0,7862.0,32.0,5552.0,9.2,9.4,1629.0,12.3,2128.0,3.5,610.0,6.0
1566.0,1579.0,1220.0,1395.0,1378.0,1860.0,2137.0,1457.0,781.0,12861.0,58.0,114.0,43.0,1.0,296.0,13373.0,101.0,123.0,11.2,12.2,-1.1,-0.3,8.9,8.6,1796.0,4289.0,2544.0,1008.0,2593.0,19.7,29.5,27.8,36762.0,5009.0,4780.0,229.0,36762.0,67.6,273.1,236.3,86.6,79.0,7.0,6.3,7.458728315,1.451581601,0.266305196,8.318763128,5.972221442,23.71644224,0.0,13391.0,3895.0,240.0,25.0,29.0,67.0,10454.0,5687.0,37.7,3941.0,12.2,14.2,1481.0,16.3,1702.0,4.3,454.0,6.0
21457.0,21938.0,21350.0,22540.0,19148.0,20716.0,15240.0,8707.0,4373.0,94760.0,50214.0,750.0,4973.0,304.0,4468.0,155469.0,2331.0,1488.0,12.5,8.2,4.3,1.4,9.4,10.8,9032.0,26902.0,35988.0,26999.0,18519.0,12.1,17.5,17.1,60728.0,70197.0,67394.0,2803.0,60728.0,103.6,228.7,202.9,79.1,71.9,7.0,6.1,71.1616535,49.17026401,2.142978143,73.57065652,50.41171342,188.995893,36.0,150341.0,25522.0,34.0,10.0,13.0,153.0,115755.0,54414.0,34.5,39935.0,6.5,7.4,8559.0,12.9,14904.0,3.0,3488.0,4.0
310.0,256.0,217.0,238.0,201.0,272.0,323.0,183.0,100.0,2014.0,11.0,23.0,12.0,1.0,39.0,2100.0,-34.0,2.0,15.6,9.0,6.6,0.5,-23.6,-23.1,98.0,421.0,589.0,318.0,195.0,9.3,10.3,10.5,63261.0,1078.0,1052.0,26.0,63261.0,97.0,237.6,217.1,87.0,79.6,10.5,9.7,1.262635233,0.6271733,0.107752241,0.969770168,1.621809369,2.494878808,0.0,2253.0,513.0,351.0,34.0,38.0,13.0,1574.0,723.0,35.3,556.0,8.3,7.2,113.0,11.5,182.0,3.2,50.0,6.0
877.0,886.0,580.0,682.0,639.0,707.0,825.0,549.0,305.0,5862.0,24.0,56.0,33.0,5.0,70.0,6050.0,19.0,31.0,13.7,10.8,3.0,0.3,-0.2,0.2,244.0,1523.0,1360.0,795.0,642.0,10.7,14.4,13.6,53780.0,2835.0,2753.0,82.0,53780.0,96.9,192.6,181.6,73.9,68.9,5.8,5.5,2.372808698,2.131389208,0.155198243,1.341602592,3.179839563,4.811145543,0.0,5942.0,1565.0,453.0,12.0,16.0,7.0,4433.0,1840.0,31.8,1410.0,8.3,7.9,351.0,12.1,538.0,3.4,150.0,6.0
875.0,936.0,822.0,802.0,1016.0,1210.0,1349.0,848.0,427.0,8097.0,38.0,9.0,20.0,1.0,120.0,8285.0,-78.0,58.0,8.4,14.1,-5.6,0.0,-3.6,-3.6,1292.0,3088.0,1254.0,581.0,1884.0,23.0,36.8,34.9,34054.0,3175.0,2974.0,201.0,34054.0,77.3,263.4,231.6,100.1,89.4,10.5,9.2,4.321813989,3.064725844,0.256923125,4.477803029,5.693599958,12.85991997,0.0,8637.0,2560.0,440.0,48.0,54.0,101.0,6628.0,3963.0,41.3,2737.0,13.3,16.8,1115.0,18.3,1211.0,4.3,284.0,6.0
